docid	oldauthor	author	authordate	inferreddate	latestcomp	datetype	startdate	enddate	imprint	imprintdate	contents	genres	subjects	geographics	locnum	oclc	place	recordid	instances	allcopiesofwork	copiesin25yrs	enumcron	volnum	title	parttitle	earlyedition	shorttitle
mdp.39015066988596	Amosoff, N	Amosoff, N		1967	1966	c	1967	1966	New York|Simon & Schuster|1967, c1966.	1967		NotFiction	Surgery|Heart		PZ4.A52Op	1035973.0	nyu	1223818	4	4	4			The open heart / | $c: by N. Amosoff ; translated from the Russian by George St. George.		True	The open heart
mdp.39015020636588	Johnson-Davies, Denys	Johnson-Davies, Denys		1967	1967	s	1967	    	London|Oxford U.P.|1967.	1967		NotFiction	Short stories, Arabic|Short stories, English|Fiction|Social life and customs|Translations into English	Arab countries		956116.0	enk	1229767	4	4	4			Modern Arabic short stories; | $c: selected and translated by Denys Johnson-Davies.		True	Modern Arabic short stories;
mdp.39015055165859	O'Brien, Flann	O'Brien, Flann	1911-1966.	1967	1966	t	1978	1967	London|Picador|1978, c1967.	1978	Picador ed.	Fiction|UnknownGenre				31600157.0	enk	3780766	1	4	4			The Third policeman / | $c: Flann O'Brien.		True	The Third policeman
mdp.39015048931060	Hill, Margot Hamilton	Hill, Margot Hamilton		1967	1967	t	1987	1967	London|Batsford|New York|Drama Book Publishers|1987, c1967.	1987		Bibliographies|NotFiction	Fashion|History			16997327.0	enk	4012474	1	4	4			The evolution of fashion : | pattern and cut from 1066 to 1930 / | $c: Margot Hamilton Hill, Peter A. Bucknell.		True	The evolution of fashion : pattern and cut from 1066 to 1930
mdp.39015008170840	Oz, Amos	Oz, Amos	1939-	1972	1972	s	1972	    	New York|Knopf; [distributed by Random House|1972.	1972	[1st American ed.]	Fiction			PJ5054.O9M513 1972	208905.0	nyu	1110507	9	10	10			My Michael. | $c: Translated from the Hebrew by Nicolas de Lange in collaboration with the author.		True	My Michael
mdp.39015016208426	Brown, Rita Mae	Brown, Rita Mae		1973	1973	s	1973	    	Plainfield, Vt.|Daughters, Inc.|1973.	1973	1st ed.	Fiction|Publishers' advertisements|NotFiction	Fiction|Lesbians		PZ4.B8796RuPS3552.R698	798029.0	vtu	1112584	1	7	7			Rubyfruit jungle / | $c: Rita Mae Brown.		True	Rubyfruit jungle
mdp.39015005924017	Piercy, Marge	Piercy, Marge		1976	1976	s	1976	    	New York|Fawcett Crest|c1976.	1976		Bibliographies|Fiction|NotFiction	New York (State)|Hispanic American women|Fiction|New York			3367905.0	nyu	750423	5	7	7			Woman on the edge of time / | $c: Marge Piercy.		True	Woman on the edge of time
uc1.b3168696	Mahendrakumāra, Muni	Mahendrakumāra, Muni	1930-	1976	1976	m	1976	9999	Calcutta|Arhat Prakashan|1976-	1976		Fiction	Legends, Jaina		BL1316.M3J313	4858195.0	ii 	232731	2	6	6	v.1	1.0	Jaina stories : | as gleaned from canonical texts / | $c: as retold in Hindi by Mahendra Kumarji 'Pratham' ; English translation by K. C. Lalwani ; foreword by Rajaram Shastri.		True	Jaina stories : as gleaned from canonical texts
uc1.b3168708	Mahendrakumāra, Muni	Mahendrakumāra, Muni	1930-	1976	1976	m	1976	9999	Calcutta|Arhat Prakashan|1976-	1976		Fiction	Legends, Jaina		BL1316.M3J313	4858195.0	ii 	232731	2	6	6	v. 2	2.0	Jaina stories : | as gleaned from canonical texts / | $c: as retold in Hindi by Mahendra Kumarji 'Pratham' ; English translation by K. C. Lalwani ; foreword by Rajaram Shastri.		True	Jaina stories : as gleaned from canonical texts
uc1.b3172349	Mahendrakumāra, Muni	Mahendrakumāra, Muni	1930-	1976	1976	m	1976	9999	Calcutta|Arhat Prakashan|1976-	1976		Fiction	Legends, Jaina		BL1316.M3J313	4858195.0	ii 	232731	2	6	6	v. 3	3.0	Jaina stories : | as gleaned from canonical texts / | $c: as retold in Hindi by Mahendra Kumarji 'Pratham' ; English translation by K. C. Lalwani ; foreword by Rajaram Shastri.		True	Jaina stories : as gleaned from canonical texts
uc1.32106001608964	Solzhenit͡syn, Aleksandr Isaevich	Solzhenit͡syn, Aleksandr Isaevich	1918-2008.	1976	1976	s	1976	    	New York|Farrar, Straus and Giroux|1976.	1976	1st ed.	Bibliographies|Fiction|NotFiction	Communists|1870-1924|Fiction|Heads of state|Lenin, Vladimir Ilʹich|Soviet Union		PZ4.S69LePG3488.O4	1976084.0	nyu	686265	4	6	6			Lenin in Zurich : | chapters / | $c: Alexander Solzhenitsyn ; translated by H. T. Willetts.		True	Lenin in Zurich : chapters
uc1.32106008512755	Kanafānī, Ghassān	Kanafānī, Ghassān		1978	1978	s	1978	    	London|Heinemann Educational|Washington D.C.|Three Continents Press|1978.	1978		Fiction	Fiction|Kanafānī, Ghassān|Palestinian Arabs|Translations into English|Social life and customs	Palestine		4755588.0	enk	297284	2	6	6			Men in the sun, and other Palestinian stories / | $c: [by] Ghassan Kanafani ; translated from the Arabic by Hilary Kilpatrick.		True	Men in the sun, and other Palestinian stories
pst.000055919845	Maupin, Armistead	Maupin, Armistead		1978	1978	t	1989	1978	New York|Black Swan|1989, c1978.	1989	Black Swan ed.	Humorous stories|Fiction|NotFiction	San Francisco|City and town life|Fiction|California			36177304.0	xxk	7061332	1	6	6			Tales of the city / | $c: Armistead Maupin.		True	Tales of the city
uc1.b5082415	Maḥfūẓ, Najīb	Maḥfūẓ, Najīb	1911-2006.	1981	1975	r	1981	1975	Washington, D.C.|Three Continents Press|1981.	1981		Fiction|UnknownGenre	Fiction			7753009.0	dcu	10387573	1	6	6			Midaq Alley / | $c: Naguib Mahfouz [i.e. N. Maḥfūẓ] ; translated from the Arabic by Trevor Le Gassick.		True	Midaq Alley
mdp.39015021862308	Morrison, Toni	Morrison, Toni		1989	1977	c	1989	1977	New York : Knopf|1989, c1977.	1989		Domestic fiction|Fiction|Novel|NotFiction	Michigan|African American families|Fiction|Families|African Americans		PZ4.M883SoPS3563.O8749	20641705.0	nyu	2473454	2	6	6	c.1		Song of Solomon / | $c: Toni Morrison.		True	Song of Solomon
uc1.$b396560	Moore, Lina Espina	Moore, Lina Espina		1970	1970	s	1970	    	Ermita, Manila|Solidaridad Pub. House|1970	1970	[1st ed.]	Fiction			PZ4.M8227HePR6063.O617	614586.0	ph 	8445	3	5	5			Heart of the lotus, | a novel.		True	Heart of the lotus, a novel
mdp.39015011336446	Simenon, Georges	Simenon, Georges	1903-1989.	1971	1971	s	1971	    	Harmondsworth|Penguin Books|1971.	1971		Fiction|NotFiction				2474727.0	enk	746770	1	5	5			The fourth Simenon omnibus / | $c: Georges Simenon.		True	The fourth Simenon omnibus
mdp.49015002195098	Plath, Sylvia	Plath, Sylvia		1971	1971	r	1971	    	New York|Harper & Row|1971	1971	[1st U.S. ed.]	Fiction|UnknownGenre|NotFiction	Depression, Mental|Women college students|Suicidal behavior|Fiction		PZ4.P717Be6PS3566.L27	137269.0	nyu	4455278	1	6	5			The bell jar. | $c: Biographical note by Lois Ames. Drawings by Sylvia Plath.		True	The bell jar
inu.39000005821538	Pak, Yŏng-jun	Pak, Yŏng-jun	1911-1976.	1974	1974	s	1974	    	Seoul|Hanguk Munhwa Pub. Co.|c1974.	1974		NotFiction	Korea|Tales|Legends		GR342.P32213	3630810.0	ko 	6084223	1	5	5	v.2	2.0	Traditional tales of old Korea : | a mixture of legend and history of Korea's colorful past / | $c: compiled by Park Yongjun ; translated by Kim, Yon Soo ... [et al.] ; prepared with assistance from John Ryan Heisse.		True	Traditional tales of old Korea : a mixture of legend and history of Korea's colorful past
inu.39000005821546	Pak, Yŏng-jun	Pak, Yŏng-jun	1911-1976.	1974	1974	s	1974	    	Seoul|Hanguk Munhwa Pub. Co.|c1974.	1974		NotFiction	Korea|Tales|Legends		GR342.P32213	3630810.0	ko 	6084223	2	5	5	v.3	3.0	Traditional tales of old Korea : | a mixture of legend and history of Korea's colorful past / | $c: compiled by Park Yongjun ; translated by Kim, Yon Soo ... [et al.] ; prepared with assistance from John Ryan Heisse.		True	Traditional tales of old Korea : a mixture of legend and history of Korea's colorful past
uc1.$b516055	Pak, Yŏng-jun	Pak, Yŏng-jun	1911-1976.	1974	1974	s	1974	    	Seoul|Hanguk Munhwa Pub. Co.|c1974.	1974		NotFiction	Korea|Tales|Legends		GR342.P32213	3630810.0	ko 	6084223	2	5	5	v.5	5.0	Traditional tales of old Korea : | a mixture of legend and history of Korea's colorful past / | $c: compiled by Park Yongjun ; translated by Kim, Yon Soo ... [et al.] ; prepared with assistance from John Ryan Heisse.		True	Traditional tales of old Korea : a mixture of legend and history of Korea's colorful past
mdp.39015035764136	Iskander, Fazilʹ	Iskander, Fazilʹ		1975	1975	s	1975	    	Ann Arbor, Mich.|Ardis Publishers|1975	1975		Fiction			PZ4.I79GoPG3482.S5	1159219.0	miu	1225038	3	5	5			The goatibex constellation / | $c: Fazil Iskander ; translated by Helen Burlingame.		True	The goatibex constellation
mdp.39015015175279	Walker, Alice	Walker, Alice	1944-	1976	1976	s	1976	    	New York|Harcourt Brace Jovanovich|c1976.	1976	1st ed.	Fiction	Feminist fiction|Civil rights movements|Southern States|Fiction		PZ4.W176MePS3573.A425	2005960.0	nyu	702951	4	5	5			Meridian / | $c: by Alice Walker.		True	Meridian
mdp.39015046850577	Voĭnovich, Vladimir	Voĭnovich, Vladimir	1932-	1976	1976	s	1976	    	New York|Farrar, Straus and Giroux|1976.	1976	1st ed.	Fiction|UnknownGenre	Soldiers|Fiction|Soviet Union			9925210.0	nyu	1730948	2	5	5			The life and extraordinary adventures of Private Ivan Chonkin / | $c: Vladimir Voinovich ; translated by Richard Lourie.		True	The life and extraordinary adventures of Private Ivan Chonkin
mdp.39015005905743	French, Marilyn	French, Marilyn	1929-2009.	1977	1977	s	1977	    	New York|Summit Books|c1977.	1977		Fiction|NotFiction	Social conditions|United States|Women|Fiction|Literature, Modern|Middle-aged women|Feminists			3089386.0	nyu	254165	2	5	5			The women's room / | $c: Marilyn French.		True	The women's room
mdp.39015007033346	Cheever, John	Cheever, John		1978	1978	s	1978	    	New York|Alfred A. Knopf|1978.	1978	1st ed.	Fairfield|NotFiction|Fiction|Publishers' advertisements|Typefaces (Type evidence)				3604267.0	nyu	91029	1	5	5			The stories of John Cheever.		True	The stories of John Cheever
mdp.39015005916245	Brown, Rita Mae	Brown, Rita Mae		1978	1978	s	1978	    	New York|Harper & Row|c1978.	1978	1st ed.	Fiction|NotFiction				3845674.0	nyu	135794	2	5	5			Six of one / | $c: Rita Mae Brown.		True	Six of one
uc1.32106010053798	Trifonov, I͡Uriĭ Valentinovich	Trifonov, I͡Uriĭ Valentinovich	1925-1981.	1978	1978	s	1978	    	Ann Arbor|Ardis|1978	1978		Fiction|ContainsBiogMaterial				3857993.0	miu	3107583	3	5	5			The long goodbye : | three novellas / | $c: Yury Trifonov ; translated by Helen P. Burlingame & Ellendea Proffer		True	The long goodbye : three novellas
inu.39000005639880	Reed, A. W. (Alexander Wyclif)	Reed, A. W. (Alexander Wyclif)	1908-1979.	1980	1979	s	1980	    	Terrey Hills, N.S.W.|Reed|1980.	1980		NotFiction	Folklore|Aboriginal Australians|Australia|Tales|Aborigines, Australian|Legends		GR365.R419	8347927.0	at 	103649	2	5	5			Aboriginal stories of Australia / | $c: A.W. Reed ; illustrated by Roger Hart.		True	Aboriginal stories of Australia
inu.30000107498002	Bowen, Elizabeth	Bowen, Elizabeth	1899-1973.	1981	1973	t	2006	1981	New York|Anchor Books|2006, c1981.	2006	1st Anchor Books ed.	Bibliographies|Fiction				70866384.0	nyu	7587309	1	5	5			The collected stories of Elizabeth Bowen.		True	The collected stories of Elizabeth Bowen
mdp.39015030754256	Khin Myo Chit, Daw	Khin Myo Chit, Daw	1915-	1970	1970	 	1970	    	Rangoon|U Htin Gyi|1970	1970		Fiction|UnknownGenre	Anawrahta, King of Burma|Fiction|fl. 1044-1077			4434762.0	br 	632069	2	4	4			Anawrahta of Burma / | $c: Khin Myo Chit ; ill. by U Ba Kyi		True	Anawrahta of Burma
mdp.39015010298464	Nabokov, Vladimir Vladimirovich	Nabokov, Vladimir Vladimirovich	1899-1977.	1970	1970	s	1970	    	New York|McGraw-Hill Book Co.|c1970	1970	[1st ed.]	Fiction|NotFiction	Fiction	Soviet Union		93252.0	nyu	1060044	3	4	4			Mary; a novel | $c: [by] Vladimir Nabokov. Translated from the Russian by Michael Glenny in collaboration with the author.		True	Mary; a novel
uc1.32106007902494	Mishima, Yukio	Mishima, Yukio	1925-1970.	1970	1970	s	1970	    	Tokyo|Kodansha International|1970	1970	[1st ed.	NotFiction	Fiction			93604.0	ja 	1184880	2	4	4			Sun & steel. | $c: Translated by John Bester.		True	Sun & steel
uc1.32106001590915	Orga, Margarete	Orga, Margarete		1970	1970	s	1970	    	London|Kimber|1970.	1970		Fiction	Fiction|Social life and customs|Short stories, Russian|Translations into English	Soviet Union	PZ1.O715HoPG3286	96472.0	enk	3107534	4	4	4			The house on the Fontanka: | modern Soviet short stories; | $c: edited by Margarete Orga.		True	The house on the Fontanka: modern Soviet short stories;
mdp.39015000219561	McCarthy, Mary	McCarthy, Mary	1912-1989.	1971	1971	s	1971	    	New York|Harcourt, Brace, Jovanovich|1971	1971	[1st ed.]	Fiction|NotFiction			PZ3.M1272Bi	142798.0	nyu	1028814	1	4	4			Birds of America | $c: [by] Mary McCarthy.		True	Birds of America
mdp.39015046445832	Le Guin, Ursula K	Le Guin, Ursula K	1929-	1971	1971	s	1971	    	New York|Atheneum|1971, t.p. 1980.	1971		Fiction|NotFiction	Fantastic fiction			159088.0	   	1031490	2	4	4			The tombs of Atuan | $c: [by] Ursula K. Le Guin. Illustrated by Gail Garraty.		True	The tombs of Atuan
uc1.32106006622242	Lessing, Doris May	Lessing, Doris May	1919-	1971	1971	s	1971	    	London|Cape|1971.	1971		Bibliographies|Fiction|NotFiction				160873.0	   	7117761	1	4	4			Briefing for a descent into hell | $c: [by] Doris Lessing.		True	Briefing for a descent into hell
mdp.39015001371585	Gardner, John	Gardner, John	1926-2007.	1972	1972	s	1972	    	New York|Knopf; [distributed by Random House|1972.	1972	[1st ed.]	Fiction	Police|Fiction|New York (State)			333602.0	nyu	432138	3	4	4			The sunlight dialogues | $c: [by] John Gardner. Illus. by John Napper.		True	The sunlight dialogues
mdp.39015035764631	Grossman, Vasiliĭ Semenovich	Grossman, Vasiliĭ Semenovich		1972	1972	s	1972	    	New York|Harper & Row|1972	1972	[1st ed.]	Fiction			PZ4.G8812FoPG3476.G7	309057.0	nyu	980935	4	5	4			Forever flowing | $c: [by] Vasily Grossman. Translated from the Russian by Thomas P. Whitney.		True	Forever flowing
mdp.39015005556736	Tedlock, Dennis	Tedlock, Dennis	1939-	1972	1972	s	1972	    	New York|Dial Press|1972.	1972		Bibliographies|NotFiction	Zuñi poetry|American poetry|Translations into English.|Translations into English|Zuni poetry		PM2711.Z95E5 1972	278003.0	nyu	1009918	3	4	4			Finding the center; | narrative poetry of the Zuñi Indians. | $c: Translated by Dennis Tedlock. From performances in the Zuñi by Andrew Peynetsa and Walter Sanchez. 		True	Finding the center; narrative poetry of the Zuñi Indians
mdp.39015053539204	Naipaul, Shiva	Naipaul, Shiva	1945-	1973	1973	s	1973	    	London|Deutsch|1973.	1973		Fiction|NotFiction			PZ4.N154ChPR9272.9.N3	672614.0	enk	634365	2	4	4			The chip-chip gatherers.		True	The chip-chip gatherers
uc1.b4387130	Khamsing Srinawk	Khamsing Srinawk	1930-	1973	1973	s	1973	    	Kuala Lumpur|New York|Oxford University Press|1973.	1973		Fiction	1930-|Thai fiction|Short stories|Social life and customs|Fiction|Srinawk, Khamsing|Translations into English	Thailand		801515.0	my 	737967	3	4	4			The politician and other stories | $c: [by] Khamsing Srinawk [Lao Khamhawm]. Translated by Domnern Garden; edited and introduced by Michael Smithies.		True	The politician and other stories
mdp.39015005639896	Maḥfūẓ, Najīb	Maḥfūẓ, Najīb	1911-2006.	1973	1973	s	1973	    	Minneapolis|Bibliotheca Islamica|1973.	1973		Fiction|NotFiction			PZ4.M2134GoPJ7846.A46	810424.0	mnu	966359	3	4	4			God's world; an anthology of short stories | $c: [by] Nagib Mahfuz. Translated with an introd. by Akef Abadir and Roger Allen.		True	God's world; an anthology of short stories
uc1.b3768570	Wiesel, Elie	Wiesel, Elie	1928-	1973	1973	s	1973	    	New York|Random House|1973	1973	[1st American ed.]	Fiction			PZ4.W652Oat3PQ2683.I32	677305.0	nyu	1015652	2	4	4			The oath | $c: [by] Elie Wiesel. Translated from the French by Marion Wiesel.		True	The oath
mdp.39015047606747	Walker, Alice	Walker, Alice	1944-	1973	1973	s	1973	    	New York|Harcourt Brace Jovanovich|1973	1973	[1st ed.].	Fiction	Fiction|African American women		PZ4.W176InPS3573.A425	624177.0	nyu	1030092	1	4	4			In love & trouble; | stories of Black women.		True	In love & trouble; stories of Black women
mdp.39015062063014	Lem, Stanisław	Lem, Stanisław		1973	1973	s	1973	    	New York|Seabury Press|1973	1973	[1st American ed.]	Fiction|NotFiction			PZ3.L5395MePG7158.L39	495122.0	nyu	1230279	2	4	4			Memoirs found in a bathtub. | $c: Translated by Michael Kandel and Christine Rose.		True	Memoirs found in a bathtub
mdp.39015005399251	Ferguson, Mary Anne	Ferguson, Mary Anne		1973	1973	s	1973	    	Boston|Houghton Mifflin|1973	1973		Bibliographies|NotFiction	Literatur|Anthologie|Women|Literary collections|swd|Geschichte 1900-1970|Geschichte 1900-1981|Frau (Motiv)		PN6071.W7F4	561260.0	mau	2139679	2	4	4			Images of women in literature.		True	Images of women in literature
uc1.b4948864	Stead, Christina	Stead, Christina	1902-1983.	1973	1973	s	1973	    	New York|Holt, Rinehart and Winston|1975, c1973	1975		Fiction|NotFiction	English fiction			1085612.0	   	4454175	1	4	4			The little hotel: | a novel.		True	The little hotel: a novel
mdp.39015049553541	Heller, Joseph	Heller, Joseph	1923-	1974	1974	s	1974	    	New York|Knopf; [distributed by Random House|1974.	1974	[1st ed.]	Fiction	Businesspeople|Fiction|United States		PZ4.H47665SoPS3558.E476	902893.0	nyu	434744	2	4	4			Something happened.		True	Something happened
uc1.b3435129	Adams, Richard	Adams, Richard	1920-	1974	1974	s	1974	    	New York|Simon and Schuster|c1974.	1974		Fiction			PA4.A2163Sh3PS3551.D394	1130141.0	nyu	619773	2	4	4			Shardik / | $c: Richard Adams.		True	Shardik
mdp.39015005544039	Amis, Kingsley	Amis, Kingsley		1974	1974	s	1974	    	London|Cape|1974	1974		Fiction|NotFiction				3241731.0	enk	657327	2	4	4			Ending up.		True	Ending up
mdp.39015002340464	Burgess, Anthony	Burgess, Anthony	1917-1993.	1974	1974	s	1974	    	London|Hart-Davis, MacGibbon|1974	1974		Fiction			PZ4.B953CpPR6052.U638	1005407.0	enk	1188692	1	4	4			The clockwork testament; | or, Enderby's end, | $c: by Anthony Burgess.		True	The clockwork testament; or, Enderby's end
mdp.39015005145621	Ionesco, Eugène	Ionesco, Eugène		1974	1974	s	1974	    	New York|Viking Press|1974.	1974		Fiction			PZ4.I6HePQ2617.O6	1037623.0	nyu	1208478	1	4	4			The hermit / | $c: Eugène Ionesco ; translated from the French by Richard Seaver.		True	The hermit
mdp.39015046817774	Head, Bessie	Head, Bessie	1937-1986.	1974	1974	s	1974	    	London|Heinemann Educational|1974.	1974		Fiction|NotFiction			PZ4.H4323Qe4PR9369.3.H4	1049335.0	enk	1398582	2	4	4			A question of power / | $c: Bessie Head.		True	A question of power
pst.000019717371	Elwood, Roger	Elwood, Roger		1974	1974	m	1974	9999	New York|Putnam|1974-	1974		Fiction|NotFiction	Science fiction, American		PZ1.E49CoPS648.S3	959911.0	xxu	7057839	1	4	4	v.1	1.0	Continuum.		True	Continuum
pst.000063446623	Elwood, Roger	Elwood, Roger		1974	1974	m	1974	9999	New York|Putnam|1974-	1974		Fiction|NotFiction	Science fiction, American		PZ1.E49CoPS648.S3	959911.0	xxu	7057839	1	4	4	v.2	2.0	Continuum.		True	Continuum
mdp.49015000715624	Major, Clarence	Major, Clarence		1975	1975	s	1975	    	New York|Fiction Collective : distributed by G. Braziller|c1975.	1975	1st ed.	Psychological fiction|Fiction|Detective and mystery stories	Psychology|Fiction|Writer's block|Authorship|Novelists|Detective and mystery stories		PZ4.M23RePS3563.A39	3104248.0	nyu	4453840	1	4	4			Reflex and bone structure / | $c: by Clarence Major.		True	Reflex and bone structure
